SAMPLE UTC,DECIMAL DAY,BX PLANETOCENTRIC,BY PLANETOCENTRIC,BZ PLANETOCENTRIC,INSTRUMENT RANGE,X,Y,Z
2016-08-01T00:12:24.504,214.008616959,        2.76,       -2.40,       -4.66, 0.,  -5878871.841,   5560086.802,   -452222.411
2016-08-01T00:12:25.505,214.008628533,        2.73,       -2.34,       -4.68, 0.,  -5877893.992,   5561120.533,   -452221.874
2016-08-01T00:12:26.505,214.008640107,        2.72,       -2.32,       -4.72, 0.,  -5876915.961,   5562154.092,   -452221.337
2016-08-01T00:12:27.505,214.008651681,        2.76,       -2.34,       -4.71, 0.,  -5875937.749,   5563187.480,   -452220.800
2016-08-01T00:12:28.505,214.008663255,        2.76,       -2.40,       -4.68, 0.,  -5874959.355,   5564220.695,   -452220.262
2016-08-01T00:12:29.505,214.008674829,        2.78,       -2.45,       -4.67, 0.,  -5873980.780,   5565253.738,   -452219.725
2016-08-01T00:12:30.505,214.008686403,        2.76,       -2.48,       -4.65, 0.,  -5873002.022,   5566286.609,   -452219.188
2016-08-01T00:12:31.504,214.008697977,        2.76,       -2.50,       -4.61, 0.,  -5872023.083,   5567319.308,   -452218.651
2016-08-01T00:12:32.504,214.008709551,        2.76,       -2.60,       -4.58, 0.,  -5871043.963,   5568351.835,   -452218.114
2016-08-01T00:12:33.504,214.008721126,        2.71,       -2.73,       -4.49, 0.,  -5870064.661,   5569384.189,   -452217.577
2016-08-01T00:12:34.504,214.008732700,        2.66,       -2.80,       -4.45, 0.,  -5869085.178,   5570416.372,   -452217.040
2016-08-01T00:12:35.504,214.008744274,        2.60,       -2.79,       -4.48, 0.,  -5868105.512,   5571448.382,   -452216.503
2016-08-01T00:12:36.504,214.008755848,        2.51,       -2.79,       -4.49, 0.,  -5867125.666,   5572480.219,   -452215.966
2016-08-01T00:12:37.505,214.008767422,        2.47,       -2.78,       -4.54, 0.,  -5866145.638,   5573511.885,   -452215.429
2016-08-01T00:12:38.504,214.008778996,        2.47,       -2.70,       -4.55, 0.,  -5865165.429,   5574543.378,   -452214.891
2016-08-01T00:12:39.505,214.008790570,        2.52,       -2.67,       -4.61, 0.,  -5864185.038,   5575574.699,   -452214.354
2016-08-01T00:12:40.505,214.008802144,        2.56,       -2.57,       -4.61, 0.,  -5863204.466,   5576605.847,   -452213.817
2016-08-01T00:12:41.505,214.008813718,        2.58,       -2.40,       -4.79, 0.,  -5862223.712,   5577636.823,   -452213.280
2016-08-01T00:12:42.505,214.008825292,        2.61,       -2.24,       -4.85, 0.,  -5861242.778,   5578667.626,   -452212.743
2016-08-01T00:12:43.505,214.008836866,        2.63,       -2.17,       -4.90, 0.,  -5860261.662,   5579698.257,   -452212.206
2016-08-01T00:12:44.505,214.008848440,        2.68,       -2.08,       -4.93, 0.,  -5859280.365,   5580728.715,   -452211.669
2016-08-01T00:12:45.504,214.008860014,        2.66,       -2.01,       -5.01, 0.,  -5858298.886,   5581759.001,   -452211.132
2016-08-01T00:12:46.504,214.008871589,        2.64,       -1.99,       -5.09, 0.,  -5857317.227,   5582789.114,   -452210.595
2016-08-01T00:12:47.504,214.008883163,        2.71,       -2.00,       -5.01, 0.,  -5856335.386,   5583819.054,   -452210.057
2016-08-01T00:12:48.504,214.008894737,        2.70,       -2.03,       -5.06, 0.,  -5855353.364,   5584848.822,   -452209.520
2016-08-01T00:12:49.504,214.008906311,        2.81,       -2.11,       -5.04, 0.,  -5854371.161,   5585878.417,   -452208.983
2016-08-01T00:12:50.504,214.008917885,        2.87,       -2.10,       -4.95, 0.,  -5853388.778,   5586907.839,   -452208.446
2016-08-01T00:12:51.504,214.008929459,        2.83,       -2.09,       -5.00, 0.,  -5852406.213,   5587937.089,   -452207.909
2016-08-01T00:12:52.505,214.008941033,        2.87,       -2.14,       -5.00, 0.,  -5851423.467,   5588966.165,   -452207.372
2016-08-01T00:12:53.505,214.008952607,        2.81,       -2.10,       -5.00, 0.,  -5850440.540,   5589995.069,   -452206.835
2016-08-01T00:12:54.505,214.008964181,        2.81,       -2.17,       -5.04, 0.,  -5849457.432,   5591023.800,   -452206.298
2016-08-01T00:12:55.505,214.008975755,        2.88,       -2.12,       -5.05, 0.,  -5848474.143,   5592052.358,   -452205.761
2016-08-01T00:12:56.505,214.008987329,        2.89,       -2.09,       -5.03, 0.,  -5847490.674,   5593080.743,   -452205.224
2016-08-01T00:12:57.505,214.008998903,        2.86,       -2.15,       -5.02, 0.,  -5846507.024,   5594108.956,   -452204.686
2016-08-01T00:12:58.504,214.009010477,        2.82,       -2.21,       -5.01, 0.,  -5845523.193,   5595136.995,   -452204.149
2016-08-01T00:12:59.504,214.009022051,        2.80,       -2.10,       -5.12, 0.,  -5844539.181,   5596164.861,   -452203.612
2016-08-01T00:13:00.504,214.009033626,        2.82,       -2.10,       -5.13, 0.,  -5843554.988,   5597192.554,   -452203.075
2016-08-01T00:13:01.504,214.009045200,        2.90,       -2.13,       -5.05, 0.,  -5842570.615,   5598220.074,   -452202.538
2016-08-01T00:13:02.504,214.009056774,        2.86,       -2.12,       -5.05, 0.,  -5841586.061,   5599247.421,   -452202.001
2016-08-01T00:13:03.504,214.009068348,        2.79,       -2.12,       -5.09, 0.,  -5840601.326,   5600274.595,   -452201.464
2016-08-01T00:13:04.505,214.009079922,        2.67,       -2.08,       -5.16, 0.,  -5839616.411,   5601301.595,   -452200.927
2016-08-01T00:13:05.505,214.009091496,        2.65,       -2.06,       -5.18, 0.,  -5838631.315,   5602328.423,   -452200.390
2016-08-01T00:13:06.505,214.009103070,        2.63,       -2.09,       -5.23, 0.,  -5837646.038,   5603355.077,   -452199.852
2016-08-01T00:13:07.505,214.009114644,        2.63,       -2.11,       -5.13, 0.,  -5836660.581,   5604381.558,   -452199.315
2016-08-01T00:13:08.505,214.009126218,        2.65,       -2.07,       -5.05, 0.,  -5835674.944,   5605407.865,   -452198.778
2016-08-01T00:13:09.505,214.009137792,        2.64,       -2.07,       -4.99, 0.,  -5834689.126,   5606434.000,   -452198.241
2016-08-01T00:13:10.505,214.009149366,        2.59,       -2.09,       -4.99, 0.,  -5833703.128,   5607459.960,   -452197.704
2016-08-01T00:13:11.504,214.009160940,        2.57,       -2.07,       -5.00, 0.,  -5832716.949,   5608485.748,   -452197.167
2016-08-01T00:13:12.504,214.009172514,        2.59,       -2.10,       -5.05, 0.,  -5831730.590,   5609511.361,   -452196.630
2016-08-01T00:13:13.504,214.009184089,        2.54,       -2.10,       -5.06, 0.,  -5830744.050,   5610536.802,   -452196.093
2016-08-01T00:13:14.504,214.009195663,        2.69,       -2.26,       -4.95, 0.,  -5829757.330,   5611562.069,   -452195.556
2016-08-01T00:13:15.504,214.009207237,        2.84,       -2.45,       -4.77, 0.,  -5828770.430,   5612587.162,   -452195.019
2016-08-01T00:13:16.504,214.009218811,        2.71,       -2.44,       -4.86, 0.,  -5827783.350,   5613612.082,   -452194.481
2016-08-01T00:13:17.505,214.009230385,        2.69,       -2.52,       -4.92, 0.,  -5826796.089,   5614636.829,   -452193.944
2016-08-01T00:13:18.504,214.009241959,        2.69,       -2.53,       -4.85, 0.,  -5825808.649,   5615661.401,   -452193.407
2016-08-01T00:13:19.505,214.009253533,        2.72,       -2.57,       -4.89, 0.,  -5824821.028,   5616685.800,   -452192.870
2016-08-01T00:13:20.505,214.009265107,        2.72,       -2.62,       -4.91, 0.,  -5823833.227,   5617710.025,   -452192.333
2016-08-01T00:13:21.505,214.009276681,        2.74,       -2.64,       -4.85, 0.,  -5822845.245,   5618734.077,   -452191.796
2016-08-01T00:13:22.505,214.009288255,        2.69,       -2.55,       -4.98, 0.,  -5821857.084,   5619757.955,   -452191.259
2016-08-01T00:13:23.505,214.009299829,        2.72,       -2.49,       -5.00, 0.,  -5820868.743,   5620781.659,   -452190.722
2016-08-01T00:13:24.505,214.009311403,        2.68,       -2.53,       -4.98, 0.,  -5819880.222,   5621805.189,   -452190.185
2016-08-01T00:13:25.504,214.009322977,        2.67,       -2.61,       -4.98, 0.,  -5818891.520,   5622828.545,   -452189.647
2016-08-01T00:13:26.504,214.009334552,        2.74,       -2.64,       -4.96, 0.,  -5817902.639,   5623851.728,   -452189.110
2016-08-01T00:13:27.504,214.009346126,        2.64,       -2.66,       -4.94, 0.,  -5816913.578,   5624874.736,   -452188.573
2016-08-01T00:13:28.504,214.009357700,        2.62,       -2.66,       -4.94, 0.,  -5815924.338,   5625897.571,   -452188.036
2016-08-01T00:13:29.504,214.009369274,        2.59,       -2.61,       -5.02, 0.,  -5814934.916,   5626920.232,   -452187.499
2016-08-01T00:13:30.504,214.009380848,        2.58,       -2.59,       -5.07, 0.,  -5813945.316,   5627942.718,   -452186.962
2016-08-01T00:13:31.505,214.009392422,        2.66,       -2.55,       -5.05, 0.,  -5812955.535,   5628965.031,   -452186.425
2016-08-01T00:13:32.505,214.009403996,        2.65,       -2.58,       -5.09, 0.,  -5811965.575,   5629987.169,   -452185.888
2016-08-01T00:13:33.505,214.009415570,        2.62,       -2.63,       -5.06, 0.,  -5810975.435,   5631009.134,   -452185.351
2016-08-01T00:13:34.505,214.009427144,        2.63,       -2.71,       -5.06, 0.,  -5809985.116,   5632030.924,   -452184.813
2016-08-01T00:13:35.505,214.009438718,        2.66,       -2.80,       -5.02, 0.,  -5808994.616,   5633052.540,   -452184.276
2016-08-01T00:13:36.505,214.009450292,        2.67,       -2.87,       -4.97, 0.,  -5808003.938,   5634073.982,   -452183.739
2016-08-01T00:13:37.505,214.009461866,        2.63,       -2.93,       -4.95, 0.,  -5807013.079,   5635095.250,   -452183.202
2016-08-01T00:13:38.504,214.009473440,        2.66,       -2.94,       -4.92, 0.,  -5806022.041,   5636116.343,   -452182.665
2016-08-01T00:13:39.504,214.009485014,        2.60,       -2.88,       -4.93, 0.,  -5805030.823,   5637137.262,   -452182.128
2016-08-01T00:13:40.504,214.009496589,        2.60,       -2.85,       -4.92, 0.,  -5804039.426,   5638158.007,   -452181.591
2016-08-01T00:13:41.504,214.009508163,        2.61,       -2.84,       -4.93, 0.,  -5803047.849,   5639178.577,   -452181.054
2016-08-01T00:13:42.504,214.009519737,        2.60,       -2.84,       -4.95, 0.,  -5802056.093,   5640198.973,   -452180.517
2016-08-01T00:13:43.504,214.009531311,        2.57,       -2.83,       -4.96, 0.,  -5801064.157,   5641219.195,   -452179.980
2016-08-01T00:13:44.505,214.009542885,        2.57,       -2.81,       -4.95, 0.,  -5800072.043,   5642239.242,   -452179.442
2016-08-01T00:13:45.504,214.009554458,        2.59,       -2.80,       -4.95, 0.,  -5799079.748,   5643259.115,   -452178.905
2016-08-01T00:13:46.505,214.009566032,        2.68,       -2.81,       -4.85, 0.,  -5798087.274,   5644278.813,   -452178.368
2016-08-01T00:13:47.505,214.009577606,        2.66,       -2.77,       -4.90, 0.,  -5797094.621,   5645298.336,   -452177.831
2016-08-01T00:13:48.505,214.009589180,        2.68,       -2.76,       -4.90, 0.,  -5796101.789,   5646317.685,   -452177.294
2016-08-01T00:13:49.505,214.009600754,        2.68,       -2.73,       -4.90, 0.,  -5795108.778,   5647336.860,   -452176.757
2016-08-01T00:13:50.505,214.009612328,        2.69,       -2.71,       -4.94, 0.,  -5794115.587,   5648355.860,   -452176.220
2016-08-01T00:13:51.505,214.009623902,        2.68,       -2.68,       -4.97, 0.,  -5793122.217,   5649374.685,   -452175.683
2016-08-01T00:13:52.504,214.009635476,        2.67,       -2.65,       -4.95, 0.,  -5792128.668,   5650393.335,   -452175.146
2016-08-01T00:13:53.504,214.009647050,        2.64,       -2.66,       -4.93, 0.,  -5791134.940,   5651411.811,   -452174.608
2016-08-01T00:13:54.504,214.009658624,        2.65,       -2.64,       -4.96, 0.,  -5790141.033,   5652430.112,   -452174.071
2016-08-01T00:13:55.504,214.009670198,        2.64,       -2.62,       -4.91, 0.,  -5789146.946,   5653448.238,   -452173.534
2016-08-01T00:13:56.504,214.009681772,        2.67,       -2.67,       -4.88, 0.,  -5788152.681,   5654466.189,   -452172.997
2016-08-01T00:13:57.504,214.009693346,        2.59,       -2.65,       -4.90, 0.,  -5787158.237,   5655483.966,   -452172.460
2016-08-01T00:13:58.505,214.009704920,        2.55,       -2.63,       -4.92, 0.,  -5786163.614,   5656501.567,   -452171.923
2016-08-01T00:13:59.505,214.009716495,        2.53,       -2.60,       -4.95, 0.,  -5785168.811,   5657518.994,   -452171.386
2016-08-01T00:14:00.505,214.009728069,        2.53,       -2.64,       -4.94, 0.,  -5784173.830,   5658536.245,   -452170.849
2016-08-01T00:14:01.505,214.009739643,        2.53,       -2.63,       -4.91, 0.,  -5783178.670,   5659553.322,   -452170.312
2016-08-01T00:14:02.505,214.009751217,        2.51,       -2.69,       -4.93, 0.,  -5782183.331,   5660570.224,   -452169.774
2016-08-01T00:14:03.505,214.009762791,        2.54,       -2.67,       -4.90, 0.,  -5781187.814,   5661586.950,   -452169.237
2016-08-01T00:14:04.505,214.009774365,        2.54,       -2.68,       -4.92, 0.,  -5780192.117,   5662603.502,   -452168.700
2016-08-01T00:14:05.504,214.009785939,        2.55,       -2.70,       -4.91, 0.,  -5779196.242,   5663619.878,   -452168.163
2016-08-01T00:14:06.504,214.009797513,        2.54,       -2.70,       -4.90, 0.,  -5778200.188,   5664636.079,   -452167.626
2016-08-01T00:14:07.504,214.009809087,        2.53,       -2.74,       -4.93, 0.,  -5777203.956,   5665652.106,   -452167.089
2016-08-01T00:14:08.504,214.009820661,        2.49,       -2.73,       -4.94, 0.,  -5776207.544,   5666667.956,   -452166.552
2016-08-01T00:14:09.504,214.009832235,        2.40,       -2.73,       -4.94, 0.,  -5775210.954,   5667683.632,   -452166.015
2016-08-01T00:14:10.504,214.009843809,        2.25,       -2.68,       -5.06, 0.,  -5774214.186,   5668699.132,   -452165.477
2016-08-01T00:14:11.505,214.009855383,        2.25,       -2.66,       -5.04, 0.,  -5773217.239,   5669714.457,   -452164.940
2016-08-01T00:14:12.504,214.009866957,        2.24,       -2.60,       -5.08, 0.,  -5772220.114,   5670729.607,   -452164.403
2016-08-01T00:14:13.505,214.009878532,        2.25,       -2.60,       -5.07, 0.,  -5771222.809,   5671744.581,   -452163.866
2016-08-01T00:14:14.505,214.009890106,        2.28,       -2.59,       -5.09, 0.,  -5770225.327,   5672759.380,   -452163.329
2016-08-01T00:14:15.505,214.009901680,        2.30,       -2.56,       -5.09, 0.,  -5769227.666,   5673774.004,   -452162.792
2016-08-01T00:14:16.505,214.009913254,        2.27,       -2.51,       -5.15, 0.,  -5768229.827,   5674788.452,   -452162.255
2016-08-01T00:14:17.505,214.009924828,        2.21,       -2.50,       -5.13, 0.,  -5767231.809,   5675802.725,   -452161.718
2016-08-01T00:14:18.505,214.009936402,        2.17,       -2.46,       -5.19, 0.,  -5766233.613,   5676816.822,   -452161.181
2016-08-01T00:14:19.504,214.009947976,        2.23,       -2.47,       -5.21, 0.,  -5765235.238,   5677830.743,   -452160.643
2016-08-01T00:14:20.504,214.009959550,        2.22,       -2.50,       -5.17, 0.,  -5764236.686,   5678844.489,   -452160.106
2016-08-01T00:14:21.504,214.009971124,        2.21,       -2.49,       -5.15, 0.,  -5763237.954,   5679858.059,   -452159.569
2016-08-01T00:14:22.504,214.009982698,        2.16,       -2.42,       -5.10, 0.,  -5762239.045,   5680871.454,   -452159.032
2016-08-01T00:14:23.504,214.009994272,        2.13,       -2.44,       -5.19, 0.,  -5761239.958,   5681884.673,   -452158.495
2016-08-01T00:14:24.504,214.010005846,        2.18,       -2.48,       -5.22, 0.,  -5760240.692,   5682897.716,   -452157.958
2016-08-01T00:14:25.505,214.010017420,        2.23,       -2.46,       -5.19, 0.,  -5759241.249,   5683910.584,   -452157.421
2016-08-01T00:14:26.504,214.010028994,        2.30,       -2.54,       -5.16, 0.,  -5758241.627,   5684923.275,   -452156.884
2016-08-01T00:14:27.505,214.010040569,        2.30,       -2.53,       -5.11, 0.,  -5757241.827,   5685935.792,   -452156.347
2016-08-01T00:14:28.505,214.010052143,        2.26,       -2.53,       -5.12, 0.,  -5756241.849,   5686948.131,   -452155.809
2016-08-01T00:14:29.505,214.010063717,        2.28,       -2.47,       -5.12, 0.,  -5755241.693,   5687960.296,   -452155.272
